F,k₋f,k₋s,ka,k₋a
36.4,8.52981500683789,4.635866497263272,18.4385725478209,0.006639662601828907
36.5,8.529815006967539,4.695273730813924,18.617872287205355,0.0065144117164747765
36.6,8.529815007097188,4.75544225017818,18.79891556701084,0.006391523569293172
36.7,8.52981500722684,4.816381811004556,18.981719341713767,0.006270953589487991
36.8,8.52981500735649,4.87810229395728,19.166300730658648,0.006152658047048588
36.9,8.529815007486143,4.940613706318302,19.352677019661407,0.006036594036889135
37.0,8.529815007615792,5.003926183609889,19.540865662628075,0.005922719463287223
37.1,8.529815007745443,5.068049991237957,19.73088428318934,0.005810993024616002
37.2,8.529815007875094,5.13299552615653,19.922750676351036,0.005701374198364297
37.3,8.529815008004745,5.198773318553441,20.11648281016055,0.005593823226439379
37.4,8.529815008134396,5.26539403355775,20.312098827389597,0.005488301100746871
37.5,8.529815008264046,5.332868472968897,20.509617047233174,0.005384769549042842
37.6,8.529815008393696,5.401207577008153,20.709055967025172,0.005283191021052613
37.7,8.529815008523347,5.470422426092413,20.910434263970647,0.005183528674851534
37.8,8.529815008652998,5.540524242630794,21.113770796894844,0.005085746363502643
37.9,8.529815008782649,5.6115243928441965,21.319084608009447,0.004989808621946353
38.0,8.5298150089123,5.683434388608242,21.526394924695705,0.004895680654137526
38.1,8.529815009041949,5.756265889319739,21.735721161305097,0.004803328320425131
38.2,8.529815009171601,5.8300307037871795,21.94708292097753,0.004712718125170017
38.3,8.52981500930125,5.904740792145374,22.160499997477032,0.004623817204596228
38.4,8.529815009430903,5.980408267794663,22.375992377045552,0.004536593314871502
38.5,8.529815009560552,6.057045399364962,22.59358024027453,0.004451014820412646
38.6,8.529815009690203,6.134664612704987,22.813283963994813,0.0043670506824115
38.7,8.529815009819854,6.213278492896971,23.03512412318497,0.0042846704475773215
38.8,8.529815009949504,6.2928997862971645,23.25912149289802,0.004203844237091586
38.9,8.529815010079156,6.373541402602575,23.485297050207127,0.0041245427357710935
39.0,8.529815010208806,6.455216416944048,23.713671976169948,0.004046737181435554
39.1,8.529815010338456,6.537938072006324,23.944267657812237,0.003970399354475696
39.2,8.529815010468107,6.621719780175152,24.177105690130784,0.003895501567618187
39.3,8.529815010597758,6.706575125711965,24.412207878115655,0.0038220166558836483
39.4,8.52981501072741,6.7925178669564215,24.649596238792327,0.0037499179667340224
39.5,8.52981501085706,6.879561938557156,24.889293003283452,0.003679179350405927
39.6,8.529815010986711,6.967721453731141,25.131320618890786,0.0036097751504262404
39.7,8.529815011116362,7.057010706551952,25.375701751197397,0.0035416801943066838
39.8,8.529815011246011,7.147444174267431,25.62245928619024,0.0034748697844138865
39.9,8.529815011375662,7.239036519647003,25.871616332403423,0.0034093196890117123
40.0,8.529815011505313,7.3318025933590585,26.12319622308226,0.003345006133472558
