F,k₋f,k₋s,ka,k₋a
23.4,15.045129235837443,2.864775643358891,5.727568205824317,0.040471054564968044
23.5,15.045129239230286,2.8919442032232916,5.727568297227478,0.03935557424780218
23.6,15.045129242623132,2.9193704204881317,5.7275683886306386,0.0382708392707654
23.7,15.045129246015978,2.9470567386887416,5.727568480033802,0.03721600221779393
23.8,15.045129249408824,2.9750056245341168,5.727568571436967,0.03619023902966375
23.9,15.045129252801669,3.0032195681266836,5.727568662840131,0.03519274836021964
24.0,15.045129256194512,3.0317010831841515,5.727568754243299,0.03422275095034789
24.1,15.045129259587357,3.0604527072634746,5.727568845646467,0.03327948901920396
24.2,15.0451292629802,3.0894770019869418,5.727568937049637,0.03236222567221932
24.3,15.045129266373046,3.1187765532703913,5.727569028452809,0.03147024432542512
24.4,15.04512926976589,3.148353971553614,5.727569119855981,0.03060284814564283
24.5,15.045129273158734,3.1782118920329268,5.727569211259156,0.029759359506104623
24.6,15.04512927655158,3.2083529748959485,5.7275693026623316,0.02893911945707814
24.7,15.045129279944424,3.238779905558619,5.727569394065509,0.02814148721108211
24.8,15.045129283337268,3.2694953949044514,5.727569485468688,0.02736583964229079
24.9,15.045129286730113,3.3005021795260543,5.727569576871868,0.026611570799735914
25.0,15.04512929012296,3.3318030219689554,5.72756966827505,0.025878091433925974
25.1,15.045129293515805,3.3634007109777273,5.727569759678232,0.025164828536513112
25.2,15.04512929690865,3.395298061744444,5.727569851081418,0.02447122489264776
25.3,15.045129300301493,3.4274979161595134,5.727569942484603,0.023796738645671695
25.4,15.045129303694338,3.4600031430648572,5.72757003388779,0.023140842873808975
25.5,15.045129307087182,3.4928166385095345,5.72757012529098,0.022503025178524434
25.6,15.045129310480027,3.525941326007735,5.72757021669417,0.021882787284228
25.7,15.045129313872872,3.5593801567992758,5.727570308097363,0.021279644649012015
25.8,15.045129317265715,3.593136110112528,5.727570399500555,0.02069312608611782
25.9,15.04512932065856,3.62721219342985,5.72757049090375,0.020122773395835385
26.0,15.045129324051405,3.6616114427555453,5.727570582306947,0.01956814100754882
26.1,15.045129327444249,3.6963369228863554,5.7275706737101455,0.01902879563164796
26.2,15.045129330837097,3.7313917276845,5.727570765113344,0.01850431592103401
26.3,15.04512933422994,3.766778980353358,5.727570856516544,0.017994292141955113
26.4,15.045129337622786,3.802501833715692,5.727570947919746,0.01749832585391431
26.5,15.045129341015631,3.838563470494576,5.72757103932295,0.017016029598400068
26.6,15.045129344408474,3.8749671035969424,5.727571130726155,0.01654702659619617
26.7,15.04512934780132,3.911715976399849,5.727571222129362,0.01609095045303448
26.8,15.045129351194163,3.948813363039434,5.72757131353257,0.015647444873360544
26.9,15.045129354587008,3.9862625687026374,5.727571404935778,0.015216163381988662
27.0,15.045129357979853,4.024066929921669,5.72757149633899,0.014796769053428686
27.1,15.045129361372696,4.062229814871271,5.727571587742202,0.014388934248673277
27.2,15.045129364765542,4.100754623668823,5.727571679145416,0.013992340359239954
27.3,15.045129368158387,4.1396447886772565,5.72757177054863,0.013606677558267903
27.4,15.045129371551234,4.178903774810867,5.727571861951847,0.013231644558475282
27.5,15.045129374944079,4.218535079844025,5.727571953355065,0.012866948376787677
27.6,15.045129378336922,4.258542234722807,5.727572044758285,0.012512304105454054
27.7,15.045129381729767,4.298928803879577,5.727572136161506,0.012167434689471275
27.8,15.045129385122612,4.339698385550574,5.727572227564729,0.011832070710143312
27.9,15.045129388515456,4.380854612096478,5.727572318967953,0.011505950174606174
28.0,15.0451293919083,4.422401150326062,5.727572410371178,0.011188818311153955
28.1,15.045129395301144,4.464341701822846,5.7275725017744055,0.01088042737020622
28.2,15.04512939869399,4.506680003274929,5.727572593177634,0.010580536430761225
28.3,15.045129402086834,4.549419826807887,5.727572684580864,0.01028891121218372
28.4,15.045129405479678,4.5925649803208515,5.727572775984094,0.010005323891180409
28.5,15.045129408872523,4.636119307825781,5.727572867387328,0.009729552923819891
28.6,15.04512941226537,4.680086689789939,5.727572958790562,0.009461382872458296
28.7,15.045129415658215,4.724471043481614,5.727573050193797,0.009200604237435203
28.8,15.04512941905106,4.769276323319154,5.727573141597034,0.00894701329340835
28.9,15.045129422443903,4.814506521223253,5.727573233000273,0.008700411930199561
29.0,15.045129425836748,4.860165666972636,5.727573324403513,0.008460607498027089
